Date,Comment,CF,SPAN,REP_RATE,POWER,Sens,Res,Interval,SAMPLINGS_NUMBER,Concentration [ppm],Concentration [mol/L]=[M],Wavelength
2023_05_04_13_19_53_960733,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,8.159632682800293,1,1.34529596126778,3.8437027464793716e-05,1579.9900199600756
2023_05_04_13_19_55_927818,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,10.126718044281006,1,-1.8834143457750019,-5.381183845071434e-05,1579.9900199600756
2023_05_04_13_19_57_942859,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,12.141759157180786,1,0.4228073021125605,1.2080208631787444e-05,1579.9900199600756
2023_05_04_13_20_07_750401,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,21.94930076599121,1,-0.5765554119720616,-1.647301177063033e-05,1579.9900199600756
2023_05_04_13_20_09_388188,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,23.587088108062744,1,-1.844977318310162,-5.271363766600463e-05,1579.9900199600756
2023_05_04_13_20_11_022370,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,25.221270322799683,1,0.11531108239424627,3.294602354121322e-06,1579.9900199600756
2023_05_04_13_20_12_657013,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,26.855912923812863,1,0.5765554119717887,1.6473011770622535e-05,1579.9900199600756
2023_05_04_13_20_14_297140,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,28.496039867401123,1,-1.3452959612679143,-3.843702746479755e-05,1579.9900199600756
2023_05_04_13_20_16_968452,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,31.167352199554443,1,-1.4990440711270043,-4.2829830603628695e-05,1579.9900199600756
2023_05_04_13_20_18_893883,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,33.09278321266174,1,-0.9609256866200553,-2.7455019617715866e-05,1579.9900199600756
2023_05_04_13_20_20_865522,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,35.06442189216614,1,-1.6912292084510723,-4.832083452717349e-05,1579.9900199600756
2023_05_04_13_20_22_835857,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,37.034756898880005,1,-1.7681032633804787,-5.0517236096585103e-05,1579.9900199600756
2023_05_04_13_20_24_801564,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,39.00046443939209,1,1.4990440711268698,4.282983060362485e-05,1579.9900199600756
2023_05_04_13_20_26_770846,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,40.96758460998535,1,-0.38437027464813206,-1.0982007847089487e-05,1579.9900199600756
2023_05_04_13_20_28_739053,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,42.936219215393066,1,0.8840516316901029,2.5258618048288655e-05,1579.9900199600756
2023_05_04_13_20_30_703781,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,44.9007294178009,1,-0.8071775767608309,-2.3062216478880883e-05,1579.9900199600756
2023_05_04_13_20_32_675835,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,46.87473511695862,1,-1.614355153521389,-4.6124432957753966e-05,1579.9900199600756
2023_05_04_13_20_34_647522,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,48.84642171859741,1,-0.7687405492958528,-2.1964015694167223e-05,1579.9900199600756
2023_05_04_13_20_36_615144,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,50.81404423713684,1,0.19218513732392958,5.491003923540845e-06,1579.9900199600756
2023_05_04_13_20_38_588177,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,52.78707671165466,1,0.03843702746470135,1.098200784705753e-06,1579.9900199600756
2023_05_04_13_20_40_552707,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,54.7516074180603,1,-3.34402138943717,-9.554346826963344e-05,1579.9900199600756
2023_05_04_13_20_42_520372,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,56.719271659851074,1,-1.4990440711271429,-4.282983060363265e-05,1579.9900199600756
2023_05_04_13_20_44_490456,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,58.68935561180115,1,0.7303035218308785,2.0865814909453672e-05,1579.9900199600756
2023_05_04_13_20_46_460199,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,60.65909934043884,1,-2.2293475929580215,-6.369564551308634e-05,1579.9900199600756
2023_05_04_13_20_48_410614,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,62.60951352119446,1,0.26905919225347064,7.687405492956303e-06,1579.9900199600756
2023_05_04_13_20_50_395295,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,64.59419536590576,1,-2.0755994830989315,-5.9302842374255184e-05,1579.9900199600756
2023_05_04_13_20_52_144763,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,66.34366345405579,1,0.9993627140844875,2.855322040241393e-05,1579.9900199600756
2023_05_04_13_20_54_117837,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,68.31673669815063,1,0.8840516316901029,2.5258618048288655e-05,1579.9900199600756
2023_05_04_13_20_56_084382,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,70.28328227996826,1,-0.7687405492959911,-2.1964015694171174e-05,1579.9900199600756
2023_05_04_13_20_58_050494,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,72.24939370155334,1,0.11531108239424627,3.294602354121322e-06,1579.9900199600756
2023_05_04_13_21_00_023022,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,74.22192239761353,1,-0.07687405492967946,-2.196401569419413e-06,1579.9900199600756
2023_05_04_13_21_01_993641,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,76.19254088401794,1,-1.0762367690143053,-3.0749621971837294e-05,1579.9900199600756
2023_05_04_13_21_03_959358,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,78.15825819969177,1,1.4990440711268698,4.282983060362485e-05,1579.9900199600756
2023_05_04_13_21_05_925362,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,80.1242618560791,1,-1.7296662359157775,-4.941903531187936e-05,1579.9900199600756
2023_05_04_13_21_07_894929,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,82.09382915496826,1,-2.1524735380286106,-6.149924394367459e-05,1579.9900199600756
2023_05_04_13_21_09_646970,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,83.84587001800537,1,-1.0377997415494657,-2.9651421187127592e-05,1579.9900199600756
2023_05_04_13_21_11_626663,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,85.82556319236755,1,0.26905919225333613,7.687405492952461e-06,1579.9900199600756
2023_05_04_13_21_13_581695,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,87.78059458732605,1,-1.2684219063382352,-3.624062589537815e-05,1579.9900199600756
2023_05_04_13_21_15_550252,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,89.74915194511414,1,0.8456146042253977,2.4160417263582792e-05,1579.9900199600756
2023_05_04_13_21_17_520422,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,91.71932196617126,1,3.2671473345073525,9.334706670021007e-05,1579.9900199600756
2023_05_04_13_21_19_269779,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,93.46867895126344,1,-0.30749621971844876,-8.785606277669964e-06,1579.9900199600756
2023_05_04_13_21_21_238911,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,95.43781065940856,1,0.6149924394364901,1.7571212555328287e-05,1579.9900199600756
2023_05_04_13_21_23_208107,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,97.40700721740724,1,0.3459332471831539,9.883807062375826e-06,1579.9900199600756
2023_05_04_13_21_24_958119,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,99.15701913833618,1,-0.49968135704237837,-1.427661020121081e-05,1579.9900199600756
2023_05_04_13_21_26_926873,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,101.1257734298706,1,-1.6912292084509337,-4.8320834527169535e-05,1579.9900199600756
2023_05_04_13_21_28_894776,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,103.09367609024048,1,0.03843702746470135,1.098200784705753e-06,1579.9900199600756
2023_05_04_13_21_30_863899,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,105.06279945373537,1,-0.1921851373240641,-5.491003923544688e-06,1579.9900199600756
2023_05_04_13_21_32_615983,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,106.81488251686096,1,-0.30749621971844876,-8.785606277669964e-06,1579.9900199600756
2023_05_04_13_21_34_583219,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,108.7821192741394,1,1.537481098591571,4.39280313883306e-05,1579.9900199600756
2023_05_04_13_21_36_551494,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,110.75039434432983,1,0.26905919225347064,7.687405492956303e-06,1579.9900199600756
2023_05_04_13_21_38_521141,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,112.7200412750244,1,1.0377997415493274,2.965142118712364e-05,1579.9900199600756
2023_05_04_13_21_40_493245,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,114.69214510917664,1,-0.9993627140847605,-2.855322040242173e-05,1579.9900199600756
2023_05_04_13_21_42_457052,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,116.65595197677612,1,-1.614355153521389,-4.6124432957753966e-05,1579.9900199600756
2023_05_04_13_21_44_427441,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,118.62634110450745,1,2.767465977465105,7.9070456499003e-05,1579.9900199600756
2023_05_04_13_21_46_396581,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,120.59372091293336,1,-1.0377997415494657,-2.9651421187127592e-05,1579.9900199600756
2023_05_04_13_21_50_005415,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,2.1568660736083984,1,-2.3062216478877007,-6.589204708250574e-05,1579.9900199600756
2023_05_04_13_21_51_979065,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,4.130516052246094,1,-1.9987254281693865,-5.7106440804839616e-05,1579.9900199600756
2023_05_04_13_21_53_942772,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,6.092494487762451,1,-3.6515176091554844,-0.00010432907454729955,1579.9900199600756
2023_05_04_13_21_55_910523,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,8.06197452545166,1,-3.34402138943717,-9.554346826963344e-05,1579.9900199600756
2023_05_04_13_21_57_881475,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,10.031013011932371,1,-0.4996813570425167,-1.4276610201214763e-05,1579.9900199600756
2023_05_04_13_21_59_850233,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,12.001684427261353,1,-5.188998707747332,-0.00014825710593563806,1579.9900199600756
2023_05_04_13_22_01_813314,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,13.964764833450316,1,-2.690591922535698,-7.687405492959138e-05,1579.9900199600756
2023_05_04_13_22_03_788107,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,15.939558267593384,1,-1.8834143457750019,-5.381183845071434e-05,1579.9900199600756
2023_05_04_13_22_05_755178,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,17.906628847122192,1,-1.3452959612679143,-3.843702746479755e-05,1579.9900199600756
2023_05_04_13_22_07_724078,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,19.875529289245605,1,-3.113399224648397,-8.895426356138278e-05,1579.9900199600756
2023_05_04_13_22_09_693678,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,21.845129013061523,1,-1.9602884007046812,-5.600824002013375e-05,1579.9900199600756
2023_05_04_13_22_11_770548,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,23.921998977661133,1,-3.959013828873933,-0.00011311468082496952,1579.9900199600756
2023_05_04_13_22_13_740808,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,25.892258644104004,1,-2.921214087324333,-8.346325963783808e-05,1579.9900199600756
2023_05_04_13_22_15_707510,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,27.85896158218384,1,-2.7290289500004037,-7.797225571429725e-05,1579.9900199600756
2023_05_04_13_22_17_689306,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,29.84075665473938,1,-4.612443295775406,-0.0001317840941650116,1579.9900199600756
2023_05_04_13_22_19_643769,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,31.795220375061035,1,-2.69059192253556,-7.687405492958743e-05,1579.9900199600756
2023_05_04_13_22_21_613674,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,33.7651252746582,1,-5.381183845071262,-0.0001537481098591789,1579.9900199600756
2023_05_04_13_22_23_586266,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,35.73771691322327,1,-2.536843812676474,-7.248125179075639e-05,1579.9900199600756
2023_05_04_13_22_25_550310,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,37.70176124572754,1,-2.2293475929581557,-6.369564551309016e-05,1579.9900199600756
2023_05_04_13_22_27_518889,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,39.67034029960632,1,-2.2293475929581557,-6.369564551309016e-05,1579.9900199600756
2023_05_04_13_22_29_273008,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,41.42445874214173,1,-1.1531108239438503,-3.294602354125287e-05,1579.9900199600756
2023_05_04_13_22_31_238306,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,43.38975691795349,1,0.4228073021125605,1.2080208631787444e-05,1579.9900199600756
2023_05_04_13_22_33_207690,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,45.35914134979248,1,-1.3837329887326197,-3.953522824950342e-05,1579.9900199600756
2023_05_04_13_22_35_174501,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,47.32595205307007,1,-1.3837329887326197,-3.953522824950342e-05,1579.9900199600756
2023_05_04_13_22_36_928269,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,49.07972049713135,1,-0.9609256866200553,-2.7455019617715866e-05,1579.9900199600756
2023_05_04_13_22_38_893802,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,51.04525303840637,1,-0.8456146042255361,-2.4160417263586746e-05,1579.9900199600756
2023_05_04_13_22_40_864767,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,53.01621794700623,1,-0.9609256866199207,-2.745501961771202e-05,1579.9900199600756
2023_05_04_13_22_42_831687,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,54.98313856124878,1,-0.3074962197185871,-8.785606277673916e-06,1579.9900199600756
2023_05_04_13_22_44_802523,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,56.95397424697876,1,-1.8449773183102967,-5.271363766600848e-05,1579.9900199600756
2023_05_04_13_22_46_769203,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,58.92065453529358,1,-3.497769499296395,-9.993627140846843e-05,1579.9900199600756
2023_05_04_13_22_48_741444,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,60.89289474487305,1,-0.9224886591552155,-2.6356818833006157e-05,1579.9900199600756
2023_05_04_13_22_50_707262,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,62.85871338844299,1,-2.8443400323949226,-8.126685806842636e-05,1579.9900199600756
2023_05_04_13_22_52_682255,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,64.83370590209961,1,-2.69059192253556,-7.687405492958743e-05,1579.9900199600756
2023_05_04_13_22_54_644007,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,66.79545783996582,1,-2.9980881422540127,-8.56596612072575e-05,1579.9900199600756
2023_05_04_13_22_56_614403,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,68.76585459709167,1,-2.9596511147893074,-8.456146042255164e-05,1579.9900199600756
2023_05_04_13_22_58_585870,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,70.7373206615448,1,-1.6912292084510723,-4.832083452717349e-05,1579.9900199600756
2023_05_04_13_23_00_550414,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,72.70186519622803,1,-2.459969757746929,-7.028485022134082e-05,1579.9900199600756
2023_05_04_13_23_02_518968,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,74.67041945457458,1,-2.767465977465243,-7.907045649900694e-05,1579.9900199600756
2023_05_04_13_23_04_488812,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,76.64026355743408,1,-0.3843702746479937,-1.0982007847085534e-05,1579.9900199600756
2023_05_04_13_23_06_456809,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,78.60825991630554,1,-0.9609256866200553,-2.7455019617715866e-05,1579.9900199600756
2023_05_04_13_23_08_425935,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,80.5773856639862,1,-0.6918664943664463,-1.976761412475561e-05,1579.9900199600756
2023_05_04_13_23_10_395605,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,82.54705619812012,1,-1.9218513732398415,-5.491003923542404e-05,1579.9900199600756
2023_05_04_13_23_12_364442,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,84.51589322090149,1,-2.9980881422540127,-8.56596612072575e-05,1579.9900199600756
2023_05_04_13_23_14_327926,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,86.4793770313263,1,-1.3837329887326197,-3.953522824950342e-05,1579.9900199600756
2023_05_04_13_23_16_304016,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,88.45546746253967,1,-1.0762367690144399,-3.0749621971841136e-05,1579.9900199600756
2023_05_04_13_23_18_271856,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,90.4233067035675,1,-1.2684219063382352,-3.624062589537815e-05,1579.9900199600756
2023_05_04_13_23_20_240053,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,92.39150381088255,1,0.34593324718301555,9.883807062371873e-06,1579.9900199600756
2023_05_04_13_23_22_328854,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,94.48030519485474,1,-3.0365251697187174,-8.675786199196336e-05,1579.9900199600756
2023_05_04_13_23_24_281648,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,96.43309950828552,1,-1.9987254281693865,-5.7106440804839616e-05,1579.9900199600756
2023_05_04_13_23_26_255883,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,98.40733432769775,1,-3.113399224648397,-8.895426356138278e-05,1579.9900199600756
2023_05_04_13_23_28_221102,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,100.3725528717041,1,-3.190273279577942,-9.115066513079835e-05,1579.9900199600756
2023_05_04_13_23_30_193052,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,102.34450316429138,1,-0.4228073021128334,-1.208020863179524e-05,1579.9900199600756
2023_05_04_13_23_32_158848,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,104.31029891967772,1,-3.074962197183696,-8.785606277667703e-05,1579.9900199600756
2023_05_04_13_23_34_126703,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,106.2781538963318,1,-2.805903004930083,-8.016865728371665e-05,1579.9900199600756
2023_05_04_13_23_36_097625,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,108.24907660484314,1,-1.3452959612679143,-3.843702746479755e-05,1579.9900199600756
2023_05_04_13_23_38_068374,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,110.2198247909546,1,-1.4990440711270043,-4.2829830603628695e-05,1579.9900199600756
2023_05_04_13_23_40_038487,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,112.18993782997131,1,-2.9596511147893074,-8.456146042255164e-05,1579.9900199600756
2023_05_04_13_23_42_009069,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,114.15860056877136,1,-1.8834143457750019,-5.381183845071434e-05,1579.9900199600756
2023_05_04_13_23_43_972123,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,116.1235737800598,1,-0.8840516316903758,-2.525861804829645e-05,1579.9900199600756
2023_05_04_13_23_45_942065,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,118.0935161113739,1,-3.9974508563386384,-0.00011421288160967538,1579.9900199600756
2023_05_04_13_23_47_911815,,1600,50,11.22MHz,9,MID,2nm <1.643nm>,120.06326580047607,1,-2.7290289500005382,-7.79722557143011e-05,1579.9900199600756
2023_05_04_13_23_51_409155,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,2.217879295349121,1,3.3824584169018714,9.664166905433918e-05,1579.9900199600756
2023_05_04_13_23_53_381629,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,4.190353155136108,1,0.730303521831013,2.0865814909457515e-05,1579.9900199600756
2023_05_04_13_23_55_350090,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,6.158814191818237,1,-0.49968135704237837,-1.427661020121081e-05,1579.9900199600756
2023_05_04_13_23_57_314905,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,8.123628854751587,1,-0.4228073021128334,-1.208020863179524e-05,1579.9900199600756
2023_05_04_13_23_59_277271,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,10.085994958877563,1,0.4612443295774041,1.317840941649726e-05,1579.9900199600756
2023_05_04_13_24_01_255951,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,12.064674854278564,1,-0.3459332471831539,-9.883807062375826e-06,1579.9900199600756
2023_05_04_13_24_03_222851,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,14.031574964523315,1,-0.8840516316902375,-2.52586180482925e-05,1579.9900199600756
2023_05_04_13_24_05_191543,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,16.000267267227173,1,1.9218513732395688,5.491003923541625e-05,1579.9900199600756
2023_05_04_13_24_07_160872,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,17.96959638595581,1,1.1146737964788722,3.1847822756539204e-05,1579.9900199600756
2023_05_04_13_24_09_243128,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,20.051852464675903,1,1.383732988732485,3.953522824949957e-05,1579.9900199600756
2023_05_04_13_24_11_212577,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,22.02130150794983,1,2.6137178676058803,7.467765336016801e-05,1579.9900199600756
2023_05_04_13_24_13_173413,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,23.982136726379395,1,0.6918664943663078,1.976761412475165e-05,1579.9900199600756
2023_05_04_13_24_15_142195,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,25.95091938972473,1,1.2684219063381004,3.62406258953743e-05,1579.9900199600756
2023_05_04_13_24_17_114000,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,27.92272448539734,1,0.6918664943663078,1.976761412475165e-05,1579.9900199600756
2023_05_04_13_24_19_074421,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,29.883145332336422,1,0.42280730211269885,1.2080208631791396e-05,1579.9900199600756
2023_05_04_13_24_21_050706,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,31.85943007469177,1,-1.8834143457750019,-5.381183845071434e-05,1579.9900199600756
2023_05_04_13_24_23_020072,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,33.82879638671875,1,0.730303521831013,2.0865814909457515e-05,1579.9900199600756
2023_05_04_13_24_24_989428,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,35.79815173149109,1,-1.1146737964790108,-3.184782275654317e-05,1579.9900199600756
2023_05_04_13_24_26_953645,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,37.76236939430237,1,2.344658675352406,6.69902478672116e-05,1579.9900199600756
2023_05_04_13_24_28_927757,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,39.73648118972778,1,2.8443400323947885,8.126685806842253e-05,1579.9900199600756
2023_05_04_13_24_30_558798,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,41.36752247810364,1,0.8456146042253977,2.4160417263582792e-05,1579.9900199600756
2023_05_04_13_24_32_216958,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,43.02568244934082,1,1.2684219063382352,3.624062589537815e-05,1579.9900199600756
2023_05_04_13_24_33_952255,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,44.76097893714905,1,-0.8840516316902375,-2.52586180482925e-05,1579.9900199600756
2023_05_04_13_24_35_592158,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,46.3988082408905,1,0.153748109859086,4.392803138831028e-06,1579.9900199600756
2023_05_04_13_24_37_247758,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,48.05648231506348,1,0.5381183845070835,1.5374810985916672e-05,1579.9900199600756
2023_05_04_13_24_39_884837,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,50.69356083869934,1,1.9602884007044081,5.600824002012595e-05,1579.9900199600756
2023_05_04_13_24_41_831159,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,52.639883518218994,1,0.2306221647887693,6.589204708250551e-06,1579.9900199600756
2023_05_04_13_24_43_584761,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,54.39348530769348,1,0.38437027464785917,1.098200784708169e-05,1579.9900199600756
2023_05_04_13_24_45_551177,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,56.35785508155823,1,2.2677846204227263,6.479384629779218e-05,1579.9900199600756
2023_05_04_13_24_47_522565,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,58.33128881454468,1,1.3068589338029402,3.733882668008401e-05,1579.9900199600756
2023_05_04_13_24_49_487262,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,60.29598617553711,1,-0.538118384507218,-1.5374810985920517e-05,1579.9900199600756
2023_05_04_13_24_51_458394,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,62.26711821556091,1,-0.3843702746479937,-1.0982007847085534e-05,1579.9900199600756
2023_05_04_13_24_53_415282,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,64.22400617599487,1,1.5374810985917093,4.3928031388334555e-05,1579.9900199600756
2023_05_04_13_24_55_396347,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,66.2050712108612,1,-0.42280730211269885,-1.2080208631791396e-05,1579.9900199600756
2023_05_04_13_24_57_362839,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,68.17156267166138,1,-1.460607043662303,-4.1731629818922944e-05,1579.9900199600756
2023_05_04_13_24_59_335394,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,70.14411854743958,1,-0.4612443295775386,-1.3178409416501101e-05,1579.9900199600756
2023_05_04_13_25_01_302581,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,72.1113052368164,1,0.38437027464785917,1.098200784708169e-05,1579.9900199600756
2023_05_04_13_25_03_276678,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,74.08540177345276,1,-0.7687405492959911,-2.1964015694171174e-05,1579.9900199600756
2023_05_04_13_25_05_240140,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,76.04886436462402,1,1.8065402908451842,5.161543688129098e-05,1579.9900199600756
2023_05_04_13_25_07_207941,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,78.01666474342346,1,1.383732988732485,3.953522824949957e-05,1579.9900199600756
2023_05_04_13_25_08_954533,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,79.76325702667236,1,0.34593324718301555,9.883807062371873e-06,1579.9900199600756
2023_05_04_13_25_10_928006,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,81.73672986030579,1,0.49968135704224376,1.4276610201206965e-05,1579.9900199600756
2023_05_04_13_25_12_895734,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,83.70445823669434,1,0.49968135704224376,1.4276610201206965e-05,1579.9900199600756
2023_05_04_13_25_14_865843,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,85.67456674575806,1,-1.3655575324660277e-13,-3.9015929499029364e-18,1579.9900199600756
2023_05_04_13_25_16_831980,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,87.64070415496826,1,0.3459332471831539,9.883807062375826e-06,1579.9900199600756
2023_05_04_13_25_18_808310,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,89.61703419685364,1,2.613717867606015,7.467765336017185e-05,1579.9900199600756
2023_05_04_13_25_20_767348,,1600,50,11.22MHz,10,MID,2nm <1.643nm>,91.57607197761536,1,1.8065402908451842,5.161543688129098e-05,1579.9900199600756
